AtNum,Group,OxSt,Mult,CN,NZ,Rsd,V,S,G3,VCP,RCMTop,PartOmegaOxygen,RMin,RMax,RAverage
66,E3(Ln),3,2,8,7.12,1.379725,11.00186,28.10105,0.08187282,22.94482,0.015315,1,2.24107,2.39296,2.34997
27,E9(Co),2,2,6,6.31,1.300498,9.21335,25.68673,0.08278345,12.42903,0,0.907811,2.10274,2.11146,2.10642
29,E11(Cu),2,4,5,5.25,1.343434,10.15635,27.47614,0.08932713,6.13439,0.112076,0.892951,1.92475,2.3525,2.03043
29,E11(Cu),2,2,6,5.84,1.29556,9.10879,25.84556,0.08459045,11.98448,0,0.949792,1.95589,2.30996,2.09239
27,E9(Co),2,4,7,5.93,1.309364,9.40308,25.43753,0.08178234,16.16408,0.034619,0.919097,2.07202,2.2845,2.18697
30,E12(Zn),2,4,5,5.02,1.252199,8.22448,24.51663,0.09129944,5.12526,0.21917,0.863644,1.51572,1.98893,1.87083
57,E3(Ln),3,2,9,7.28,1.477999,13.52419,31.97205,0.08106703,32.52764,0.026835,0.99886,2.42112,3.24884,2.60661
57,E3(Ln),3,2,10,7.33,1.482554,13.6496,31.42355,0.08030938,38.54612,0.061789,0.995371,2.44284,3.12391,2.63686
63,E3(Ln),3,4,8,6.55,1.401369,11.5278,28.94689,0.08094194,24.57059,0.006774,0.997833,2.29263,2.53238,2.39908
63,E3(Ln),3,4,9,6.2,1.422192,12.04935,29.34816,0.08093106,29.20878,0.065483,0.996291,2.2655,2.87177,2.49268
63,E3(Ln),3,4,8,6.58,1.402483,11.55531,29.00537,0.08095625,24.61074,0.007234,0.998873,2.30374,2.52705,2.40026
63,E3(Ln),3,4,9,6.19,1.421605,12.03443,29.32944,0.08093475,29.17328,0.065057,0.996195,2.26394,2.87863,2.49171
65,E3(Ln),3,4,8,6.53,1.397117,11.42317,28.73196,0.08094913,24.39585,0.018801,0.98803,2.27679,2.53757,2.39414
65,E3(Ln),3,4,9,6.14,1.41834,11.95171,29.21676,0.08101893,29.14516,0.063778,0.994265,2.24583,2.9175,2.48995
71,E3(Ln),3,4,5,5.1,1.397702,11.43753,29.53144,0.08592274,8.38891,0.074853,0.816688,2.05027,2.29697,2.16585
60,E3(Ln),3,4,6,5.63,1.476046,13.47063,32.28009,0.08351298,17.41456,0.085384,0.880639,2.20556,2.59473,2.39196
29,E11(Cu),2,2,5,5.37,1.303098,9.26872,26.27085,0.08577048,5.86777,0.036303,0.888818,1.93867,2.20255,2.01173
27,E9(Co),2,4,6,5.45,1.318363,9.59828,27.11631,0.08559485,11.28856,0.026107,0.963875,2.00014,2.27669,2.10055
27,E9(Co),2,2,6,6.47,1.307317,9.35905,26.08433,0.08289187,12.67656,0,0.918557,2.05945,2.17093,2.1206
59,E3(Ln),3,4,9,7.35,1.433806,12.34694,29.71519,0.08030092,31.22315,0.041414,0.999868,2.37853,2.67986,2.50575
27,E9(Co),2,4,6,5.38,1.311105,9.44063,26.90553,0.08563314,11.09046,0.028101,0.969317,1.99508,2.22581,2.08721
27,E9(Co),2,2,6,6.31,1.298367,9.16813,25.75053,0.08293343,12.41322,0,0.923799,2.05302,2.15468,2.10531
65,E3(Ln),3,4,9,7.42,1.392482,11.30986,28.00949,0.08027649,28.75123,0.040598,0.998702,2.31683,2.61917,2.43633
27,E9(Co),2,4,6,5.37,1.312825,9.47783,26.97719,0.0858148,11.1191,0.032669,0.964271,1.99825,2.22611,2.08836
27,E9(Co),2,2,6,6.48,1.300451,9.21236,25.75065,0.08286754,12.50159,0,0.907816,2.0639,2.15106,2.11035
66,E3(Ln),3,4,9,7.34,1.39018,11.25387,27.92,0.08028661,28.63063,0.040693,0.999015,2.30054,2.6167,2.43315
27,E9(Co),2,4,6,5.39,1.318918,9.61041,27.23801,0.08592254,11.25005,0.035473,0.9721,2.00218,2.24674,2.09704
27,E9(Co),2,2,6,6.45,1.305684,9.32401,25.96194,0.08289046,12.60555,0,0.916015,2.06409,2.16125,2.11636
63,E3(Ln),3,4,9,7.45,1.40905,11.71838,28.65474,0.08025022,29.7502,0.039586,0.994265,2.33997,2.63718,2.46413
27,E9(Co),2,4,6,5.4,1.319125,9.61493,27.26198,0.08579325,11.2769,0.030985,0.973749,2.00539,2.24424,2.09834
27,E9(Co),2,2,6,6.4,1.308386,9.38203,26.14166,0.08298014,12.63751,0,0.927368,2.0644,2.16641,2.11806
64,E3(Ln),3,4,9,7.44,1.404974,11.617,28.46786,0.08026164,29.52965,0.04149,0.989935,2.32614,2.63762,2.45843
25,E7(Mn),2,4,6,5.7,1.364663,10.64548,28.44756,0.083574,14.11135,0.022095,0.936773,2.09238,2.50897,2.21481
25,E7(Mn),2,4,6,5.42,1.359712,10.53003,28.40557,0.08369273,13.75121,0.020765,0.95249,2.0922,2.35215,2.19665
25,E7(Mn),2,2,6,5.92,1.355216,10.42591,28.4225,0.08420848,13.33118,0,0.971891,2.12609,2.25569,2.17396
25,E7(Mn),2,4,6,5.67,1.361299,10.56695,28.33185,0.08357306,13.98284,0.022768,0.940095,2.08742,2.50246,2.20813
25,E7(Mn),2,2,6,5.92,1.351175,10.33292,28.24188,0.08418645,13.21018,0,0.967765,2.11982,2.24852,2.16786
25,E7(Mn),2,4,6,5.37,1.356687,10.4599,28.27943,0.08370524,13.6509,0.020157,0.949401,2.08709,2.34641,2.19145
25,E7(Mn),2,2,6,5.92,1.35478,10.41585,28.48388,0.08442582,13.26101,0,0.976985,2.12183,2.24991,2.17072
25,E7(Mn),2,4,6,5.73,1.362246,10.58901,28.31884,0.08350185,14.03351,0.020825,0.93238,2.094,2.47976,2.21029
25,E7(Mn),2,4,6,5.44,1.355991,10.44381,28.21333,0.08361087,13.6679,0.020919,0.946629,2.09007,2.32878,2.19129
32,E14(Ñ),2,4,3,4.86,1.544127,15.4219,34.43567,0.09435005,0,0.486232,0.556644,1.82829,1.98396,1.93199
32,E14(Ñ),2,4,3,4.86,1.553169,15.69441,34.9416,0.09452164,0,0.491974,0.554375,1.82186,1.98675,1.92977
32,E14(Ñ),2,4,3,4.67,1.493736,13.96081,32.65137,0.09598552,0,0.45516,0.541286,1.82343,2.01201,1.93889
32,E14(Ñ),2,4,3,4.6,1.538182,15.24445,34.36907,0.09342221,0,0.45651,0.565462,1.82365,2.0075,1.93977
32,E14(Ñ),2,8,2,4.5,1.751196,22.49534,43.68518,0.1001418,0,0.626282,0.44279,1.81745,1.82178,1.81962
32,E14(Ñ),2,4,2,4.53,1.665932,19.3669,40.7222,0.095693,0,0.519336,0.441751,1.81452,1.81452,1.81452
32,E14(Ñ),2,4,2,4.52,1.637211,18.3824,38.61162,0.09372862,0,0.464023,0.442514,1.82669,1.82669,1.82669
32,E14(Ñ),2,4,5,4.66,1.230959,7.81303,25.06518,0.09143183,5.21604,0.032038,0.974132,1.77284,2.03697,1.83808
32,E14(Ñ),2,2,4,4.03,1.296429,9.12714,29.54331,0.09917861,2.65495,0.032844,0.959793,1.71969,1.77257,1.74878
49,E13(B),3,4,6,5.79,1.320635,9.64799,26.87483,0.08355229,12.74903,0.061815,0.961586,2.09626,2.14751,2.12912
48,E12(Zn),2,1,6,5.85,1.417846,11.93922,30.75402,0.08363007,15.40884,0,0.966952,2.22299,2.30831,2.27881
48,E12(Zn),2,2,7,5.63,1.469212,13.28441,34.03378,0.09117787,18.03761,0.202911,1,2.1984,2.52084,2.35667
48,E12(Zn),2,2,7,5.29,1.446031,12.66547,32.36227,0.08496838,18.63513,0.05246,0.993788,2.18723,2.62004,2.36556
48,E12(Zn),2,1,6,6.03,1.436362,12.4131,31.59807,0.08356698,16.10639,0,0.964511,2.27097,2.3693,2.31093
48,E12(Zn),2,2,6,5.28,1.445227,12.64437,32.65632,0.08532487,14.15116,0.017256,0.997963,2.15524,2.36579,2.29871
48,E12(Zn),2,2,6,5.61,1.406121,11.64545,30.25985,0.08354432,15.1068,0.045381,0.964572,2.14716,2.36316,2.26576
48,E12(Zn),2,2,7,5.6,1.444692,12.63032,32.64128,0.08973009,17.68491,0.178313,0.999371,2.18093,2.43779,2.33331
28,E10(Ni),2,1,6,6.01,1.271001,8.60056,24.8479,0.08306529,11.51344,0,0.960599,2.03489,2.06173,2.05276
27,E9(Co),2,1,6,5.91,1.291363,9.02057,25.72438,0.08319308,12.04086,0,0.970528,2.05197,2.1181,2.0838
30,E12(Zn),2,4,4,5.04,1.378719,10.97782,30.19325,0.0907802,3.43739,0.024925,0.953104,1.9644,1.98803,1.97622
27,E9(Co),2,2,6,5.62,1.293416,9.06365,25.82326,0.08338129,11.95465,0.015936,0.959806,2.0265,2.16726,2.08606
27,E9(Co),2,1,6,6.11,1.286427,8.91752,25.20557,0.08277993,12.14311,0,0.907779,2.05418,2.12492,2.08896
62,E3(Ln),3,2,9,7.55,1.424891,12.11807,29.07372,0.0798229,30.36555,0.020374,0.995732,2.37744,2.59243,2.48868
12,E2(Be),2,2,6,5.8,1.275907,8.70052,25.41364,0.08361018,11.54274,0,1,2.0121,2.14301,2.05594
30,E12(Zn),2,2,6,5.71,1.289435,8.98023,25.95262,0.08368422,11.95505,0,1,2.0138,2.20748,2.07994
20,E2(Be),2,2,8,6.49,1.454916,12.90039,31.39331,0.08191359,27.51589,0.018598,0.997268,2.35857,2.91991,2.51562
30,E12(Zn),2,2,4,4.69,1.374948,10.88799,30.12752,0.08795429,3.91686,0.030638,0.948724,1.97203,1.97435,1.97319
19,E1(Li),1,4,6,6.98,1.671361,19.55689,40.80307,0.08221667,24.21173,0.013477,0.834735,2.6891,2.74726,2.72234
19,E1(Li),1,4,8,6.74,1.751202,22.49558,44.76244,0.08243141,38.90446,0.043895,0.944012,2.76505,3.11066,2.95432
27,E9(Co),2,4,4,4.99,1.36257,10.59657,28.83067,0.08693358,3.71862,0.001085,0.893424,1.96428,1.97903,1.97165
92,E3(An),6,2,8,4.53,1.313027,9.48221,26.00926,0.08363522,18.77869,0,0.999879,1.75851,2.51167,2.30704
92,E3(An),6,4,7,4.55,1.299901,9.20067,25.79545,0.08377319,15.95404,0.024151,1,1.77266,2.45595,2.21109
30,E12(Zn),2,96,4,4.12,1.42572,12.13924,35.22102,0.09833473,3.74385,0.080134,0.955912,1.92903,1.95018,1.94092
30,E12(Zn),2,96,4,4.15,1.426554,12.16055,35.41377,0.09778952,3.75089,0.037294,0.959658,1.93563,1.94879,1.94252
82,E14(Ñ),2,2,8,6.53,1.59665,17.04974,36.40266,0.08469346,29.52848,0.259033,0.891782,2.38171,2.97427,2.67545
82,E14(Ñ),2,2,7,7.01,1.579283,16.49942,35.96502,0.08277605,23.78953,0.152877,0.884046,2.42943,2.90169,2.62966
82,E14(Ñ),2,2,7,7.02,1.565379,16.06746,35.34586,0.08260285,22.01453,0.169264,0.789964,2.41253,3.07182,2.65306
29,E11(Cu),2,2,4,4.87,1.398539,11.4581,30.77826,0.09348358,0,0,0.962076,1.89965,1.93643,1.91804
27,E9(Co),2,1,6,5.72,1.286896,8.92728,25.73404,0.08353961,11.89637,0,0.989343,2.00806,2.18623,2.07624
27,E9(Co),2,24,6,5.34,1.30404,9.28884,26.47147,0.08466133,11.81531,0.061955,0.976767,2.01602,2.16707,2.08854
27,E9(Co),2,24,5,4.56,1.536061,15.18147,40.08683,0.16869459,6.4417,0.88302,0.973301,1.94546,2.17701,2.04515
12,E2(Be),2,2,6,6.18,1.283904,8.86515,25.24539,0.08293888,11.93873,0,0.941814,2.06878,2.0849,2.07672
92,E3(An),4,4,8,6.6,1.390635,11.26492,28.63513,0.08135766,23.05717,0.030502,0.999131,2.29302,2.45894,2.36875
30,E12(Zn),2,2,5,4.78,1.341394,10.11016,28.42542,0.08882081,6.97376,0.060491,0.917148,1.95372,2.13219,2.02597
48,E12(Zn),2,2,7,6.36,1.429907,12.24649,30.63428,0.08425395,19.37511,0.098665,0.897214,2.26472,2.50787,2.36255
27,E9(Co),2,1,6,6.41,1.283365,8.85399,24.80564,0.0822926,12.11985,0,0.881373,2.0594,2.10861,2.08808
27,E9(Co),2,1,6,5.89,1.302071,9.24683,25.94284,0.08323947,12.37088,0,0.933001,2.04817,2.16167,2.10482
48,E12(Zn),2,2,6,5.3,1.437148,12.43349,31.06515,0.08599521,14.02828,0.119951,0.934106,2.1502,2.53508,2.28837
27,E9(Co),2,1,6,6.42,1.281966,8.82507,24.93381,0.08259484,12.05633,0,0.896503,2.06295,2.10557,2.0841
28,E10(Ni),2,1,6,6.74,1.253433,8.24881,23.52592,0.08209654,11.49217,0,0.831902,2.02697,2.07866,2.05172
49,E13(B),3,8,4,4.79,1.414049,11.84354,30.3978,0.08629727,3.99828,0.040088,0.75114,1.9899,2.12626,2.05829
49,E13(B),3,8,4,4.88,1.405947,11.64115,29.91841,0.08573206,4.02908,0.023904,0.738682,1.97934,2.13796,2.06144
3,E1(Li),1,4,4,4.23,1.390961,11.27284,31.71682,0.09326849,3.57243,0.051843,0.933667,1.87308,1.97138,1.92718
19,E1(Li),1,4,9,8.15,1.650125,18.82084,38.52182,0.08035406,45.39701,0.034307,0.826968,2.76438,3.45788,2.93573
37,E1(Li),1,4,9,8.24,1.702432,20.66797,40.95539,0.08025795,49.70518,0.039263,0.813272,2.8719,3.51664,3.02771
55,E1(Li),1,4,9,8.2,1.790693,24.05203,45.39898,0.08054319,56.66206,0.059082,0.810135,3.02087,3.67348,3.17772
29,E11(Cu),2,16,5,5.38,1.296721,9.13331,26.46764,0.08535616,6.014,0.020996,0.905061,1.95601,2.14077,2.001
29,E11(Cu),2,16,5,5.42,1.293502,9.06545,26.27649,0.08540435,5.93427,0.024117,0.905061,1.9513,2.16672,1.99615
29,E11(Cu),2,8,5,5.44,1.29275,9.04966,26.24732,0.08530771,5.90728,0.0256,0.905241,1.95868,2.13928,1.99556
29,E11(Cu),2,8,5,5.41,1.292387,9.04205,26.23707,0.08541394,5.91123,0.021844,0.905241,1.95203,2.16361,1.99475
29,E11(Cu),2,2,5,5.39,1.301993,9.24517,26.6334,0.08548378,6.16799,0.011316,0.911334,1.9557,2.16027,2.00766
29,E11(Cu),2,2,5,5.41,1.296046,9.11905,26.31375,0.08547179,6.02625,0.029381,0.911334,1.95326,2.14907,1.9976
29,E11(Cu),2,2,5,5.39,1.292817,9.05108,26.28336,0.08562097,6.03132,0.020064,0.912455,1.94365,2.14185,1.99051
29,E11(Cu),2,2,5,5.41,1.298264,9.16595,26.44344,0.08566567,6.08402,0.022509,0.912455,1.94791,2.18163,2.00044
29,E11(Cu),2,2,5,5.38,1.305431,9.31858,26.81769,0.08558842,6.27541,0.001106,0.910413,1.95574,2.17462,2.01201
29,E11(Cu),2,2,5,5.33,1.296314,9.1247,26.39594,0.08584892,6.01879,0.025885,0.911267,1.93376,2.1917,1.99556
29,E11(Cu),2,2,5,5.33,1.302817,9.26273,26.59266,0.08549209,6.32022,0.016906,0.91326,1.94135,2.17476,2.01002
29,E11(Cu),2,2,5,5.41,1.29497,9.09636,26.26811,0.08547564,6.17076,0.021013,0.91326,1.92446,2.15653,1.99662
29,E11(Cu),2,2,5,5.32,1.295973,9.11752,26.40579,0.08559914,6.0316,0.01997,0.910625,1.93676,2.13933,1.99597
29,E11(Cu),2,2,5,5.34,1.29726,9.14471,26.42722,0.08575207,6.03705,0.02148,0.910813,1.93309,2.19357,1.99866
29,E11(Cu),2,2,5,5.29,1.310865,9.43544,27.00671,0.08571668,6.26927,0.012285,0.909836,1.95487,2.23632,2.02293
29,E11(Cu),2,2,5,5.38,1.293078,9.05655,26.24667,0.0855859,5.95301,0.020958,0.909836,1.9377,2.17219,1.99271
12,E2(Be),2,4,6,5.76,1.276667,8.71609,25.1924,0.08328097,11.61034,0.018356,0.973434,2.02292,2.11334,2.0596
92,E3(An),6,1,8,4.7,1.306648,9.34469,25.78707,0.0838736,18.59387,0,1,1.79445,2.62009,2.30172
92,E3(An),6,2,7,4.67,1.297537,9.15057,25.70345,0.08412616,15.86349,0.064619,0.998938,1.77539,2.49052,2.20592
38,E2(Be),2,4,8,6.66,1.533544,15.10697,34.96274,0.08222089,30.01657,0.063274,0.987745,2.49556,2.81598,2.60422
28,E10(Ni),2,4,6,5.63,1.280634,8.7976,25.47367,0.08385906,11.4772,0.044861,0.97999,2.01644,2.10369,2.05828
28,E10(Ni),2,4,6,5.59,1.280076,8.7861,25.46511,0.08376054,11.49776,0.034871,0.989988,2.01314,2.09803,2.05791
28,E10(Ni),2,4,6,5.64,1.286211,8.91302,25.70034,0.0839721,11.58138,0.052738,0.986857,2.01829,2.12466,2.06518
28,E10(Ni),2,4,6,5.55,1.281351,8.81237,25.51839,0.0837976,11.535,0.037942,0.989991,2.00657,2.13092,2.06013
11,E1(Li),1,4,6,5.95,1.454123,12.87928,31.62273,0.08291159,16.89924,0,0.902498,2.25111,2.4758,2.35462
11,E1(Li),1,8,6,6.19,1.52712,14.91793,34.3955,0.083764,18.13173,0.037166,0.826907,2.36277,2.65539,2.46734
29,E11(Cu),2,4,4,5.3,1.354877,10.41809,27.8083,0.08825416,0,0,0.847463,1.94273,1.95394,1.94833
58,E3(Ln),3,8,9,8.09,1.461291,13.07069,30.64779,0.08016004,32.55739,0.037248,1,2.48183,2.65138,2.5469
58,E3(Ln),3,8,10,8.26,1.463719,13.13597,30.45604,0.07965989,37.94885,0.050406,1,2.48011,2.88266,2.6075
58,E3(Ln),3,4,8,6.81,1.440436,12.51901,30.59864,0.08075156,26.88866,0,1,2.3733,2.57323,2.47327
58,E3(Ln),3,4,8,7.5,1.442037,12.5608,30.64249,0.0808842,26.66661,0,1,2.42883,2.49535,2.46209
29,E11(Cu),2,4,5,5.48,1.32918,9.83649,26.54952,0.08678309,5.98911,0.078482,0.852214,1.94117,2.34429,2.03889
20,E2(Be),2,4,8,6.77,1.444494,12.62513,30.82265,0.0812448,26.31403,0.024997,0.995385,2.37829,2.61581,2.4647
25,E7(Mn),2,4,6,5.93,1.350357,10.31418,28.23588,0.08346829,13.62155,0,0.987253,2.14332,2.1917,2.17438
20,E2(Be),2,4,8,6.7,1.440935,12.53203,30.56669,0.08102365,25.95799,0.00195,0.985743,2.38437,2.59358,2.46037
28,E10(Ni),2,4,6,6.09,1.272788,8.63687,24.86011,0.08307416,11.55921,0,0.952485,2.03889,2.06551,2.05551
11,E1(Li),1,4,7,5.98,1.522413,14.78038,34.7687,0.08535905,22.17073,0.133964,0.95567,2.3053,2.77454,2.50386
27,E9(Co),2,4,6,5.61,1.30714,9.35524,26.6483,0.08415908,12.02186,0.043887,0.984974,2.0531,2.16832,2.09686
82,E14(Ñ),2,8,8,7.73,1.58267,16.60579,36.10462,0.08300788,30.74862,0.203171,0.914345,2.49112,3.01584,2.67992
20,E2(Be),2,4,7,6.23,1.451648,12.81364,31.46087,0.08286877,20.24838,0.065744,0.952449,2.30276,2.51615,2.40582
20,E2(Be),2,4,7,6.17,1.459568,13.02452,32.09639,0.08371971,20.37154,0.077931,0.962455,2.31428,2.51273,2.41111
12,E2(Be),2,4,6,5.83,1.288005,8.95038,25.41423,0.08316142,11.92353,0.022134,0.939461,2.02778,2.1406,2.08223
12,E2(Be),2,4,6,5.87,1.286645,8.92206,25.36054,0.08311912,11.90304,0.024324,0.940638,2.02602,2.14273,2.08068
20,E2(Be),2,8,8,7.02,1.443219,12.59172,30.6171,0.08188407,25.60144,0.042958,0.95489,2.35277,2.56944,2.45778
38,E2(Be),2,8,8,6.81,1.520011,14.71054,33.89915,0.08214125,29.65366,0.061029,0.926236,2.46566,2.70892,2.58897
